artist,uri,danceability,energy,tempo
Daphne Loves Derby,spotify:track:1f8PUcGMw089re9AvFWO42,0.643,0.5539999999999999,145.106
Hellfish,spotify:track:12tlbcm1mXoDEwxGfwR1QX,0.6659999999999999,0.828,134.131
O-Town,spotify:track:4Mem5PZWPaqQ7X1bGysNxl,0.598,0.627,119.991
The Red Jumpsuit Apparatus,spotify:track:4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,92.956
TTNG,spotify:track:03R6JBjwjmzjYXzsbJdulv,0.385,0.388,130.86700000000002
Nickelback,spotify:track:4QJLKU75Rg4558f4LbDBRi,0.485,0.911,89.956
Lucinda Williams,spotify:track:5M3cWmgUE71Wdsu9ar1qT8,0.569,0.7020000000000001,122.204
Siouxsie and the Banshees,spotify:track:1gKpqF1Z8ef80bPPmcipbk,0.564,0.836,116.721
Broadcast,spotify:track:5G2hkgy9evYecU5iEuNNzj,0.631,0.609,124.983
AFI,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,0.308,0.873,143.519
Shakira Featuring Alejandro Sanz,spotify:track:5BSclXJTa9B0iURhUjZo50,0.74,0.7829999999999999,100.011
A Touch Of Class,spotify:track:7elKAMubTOQBZn9ykS99ZO,0.774,0.8220000000000001,132.084
P!nk,spotify:track:1icygp76kVbs429RikF0jJ,0.77,0.6859999999999999,100.53
Muro,spotify:track:4DapvOmqsXH7q9z6aCniWd,0.539,0.8270000000000001,114.993
Faith Hill,spotify:track:79YeQbd1p7MsuT7wHQLRYY,0.499,0.765,83.916
Nelly Featuring Fergie,spotify:track:61WgPdz6Ik7v0LMOfEgpSv,0.64,0.8490000000000001,163.925
Ludacris,spotify:track:2T8hXV9LUZMDBKR5RALGEa,0.728,0.846,145.813
The Lost Trailers,spotify:track:3Q39dywbYuBZmQ7sW8sc95,0.442,0.921,178.12400000000005
Horse The Band,spotify:track:2kwxqGVAO4QBaTHDpohE8g,0.303,0.934,132.744
Lost Horizon,spotify:track:16bhZesmjjZZ5O1Hs8q2VS,0.467,0.975,92.405
Enrique Iglesias,spotify:track:6KRi6CBUitENJB4HQbSVSD,0.777,0.852,125.994
Snoop Dogg Featuring Tyrese & Mr. Tan,spotify:track:6CMr41ezXYJT0nTfT9trMh,0.856,0.7170000000000001,94.822
Jonas Brothers,spotify:track:5G5BOAz7sMWNCOQnbv4ODc,0.5770000000000001,0.495,158.215
Cascada,spotify:track:1eOHw1k2AoluG4VyjBHLzX,0.635,0.974,142.049
Calle 13,spotify:track:4NXb9ohwcrT5hZ3HOdIN7c,0.5710000000000001,0.858,84.615
Death Cab For Cutie,spotify:track:77vYwoC7e3pVoPq8BA9CuL,0.605,0.619,133.07399999999998
MGMT,spotify:track:1jJci4qxiYcOHhQR247rEU,0.451,0.931,122.961
Cuca,spotify:track:1uGfA3nwqg6bd7IzE7K0Rp,0.672,0.5,95.758
Wisin & Yandel,spotify:track:1kQqiC1rS1FiuVpeBKN0QN,0.872,0.7859999999999999,96.002
New Edition,spotify:track:5CQRazABqSKJL9iokIcQrG,0.726,0.799,100.069
Justin Timberlake,spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,117.0
The Casualties,spotify:track:4onKDOYooNaBgWzOuS8Cla,0.156,0.999,151.19899999999996
Crush 40,spotify:track:5Ypq31YwFroillIOSLWdP5,0.369,0.89,84.94
K. J. Yesudas,spotify:track:3GoPqEYzMI9pKA1SeLJWp8,0.764,0.398,135.0
Ol' Dirty Bastard Featuring Kelis,spotify:track:6YYd5MLpu45J0uLrMdivF7,0.934,0.459,103.04
Anya Marina,spotify:track:5qX2ZJoLEyFCTAdaCqUo7s,0.6629999999999999,0.643,121.97
Carl Thomas,spotify:track:2qYIdNaktgtpaPHxDVMXbE,0.5479999999999999,0.542,83.10600000000002
Akon Featuring Sweet Rush,spotify:track:1sBiJZixyXiVBkZCXYvTdf,0.856,0.78,122.067
The Album Leaf,spotify:track:3YlJKAnvDjHNFjFVy2MXMG,0.17600000000000002,0.123,109.536
Between The Buried And Me,spotify:track:68ok85RlopZM5l6a3Hth8Z,0.262,0.975,135.891
Goatwhore,spotify:track:4Tv4X669iTNi4NkFzjerDT,0.212,0.979,160.053
Sky Saxon,spotify:track:62KqOyV9pTxFQykbTYdJ1U,0.49,0.83,130.07299999999998
JAY-Z,spotify:track:1xE7osYAtzz1PvLoVdOp5E,0.895,0.628,104.009
Jonas Brothers,spotify:track:4BfmwIHuo6LITtvxFHsNnw,0.602,0.669,137.058
Trio Mio,spotify:track:6qBTwtvXwU1SClZMz28eZK,0.383,0.161,92.98
Keyshia Cole,spotify:track:5tFDgH6do20IXdSoNBAmXK,0.436,0.5329999999999999,130.768
Yellowcard,spotify:track:4XOZaPYeMn9hcbpyS90NnD,0.344,0.972,167.81900000000005
Paramore,spotify:track:6SpLc7EXZIPpy0sVko0aoU,0.517,0.906,172.977
Faith Evans,spotify:track:61kG6g3btiapbSVEj3D0Hb,0.7490000000000001,0.677,96.872
Juvenile,spotify:track:44LFap7VrB4356vfbQOZHg,0.695,0.595,168.136
Joey Fehrenbach,spotify:track:0AVUmIkyhpsrxlvaPIWE1u,0.741,0.8059999999999999,110.002
The Horrors,spotify:track:0OlEggyotSFvMujRcc6A4u,0.494,0.889,120.472
Wolfgang Rihm,spotify:track:2O7HKUweyR9yP9pOSdAD1p,0.194,0.00511,84.79
Crystal Castles,spotify:track:2XlX9lecuf3Y14fzLYOxmu,0.769,0.8059999999999999,120.001
Avantasia,spotify:track:6b3IhqhLZeo3h5JGFkTYVI,0.537,0.917,101.23
Maroon 5 Featuring Rihanna,spotify:track:4xSjIgsYgd36OAK4QZ55Pr,0.745,0.867,106.006
Tenhi,spotify:track:0JwBVwGW4YhuliVGwB6icc,0.539,0.233,110.245
John Foxx,spotify:track:4Piypso6HAayTb3FwJIIaW,0.109,0.00459,70.122
Jan Jelinek,spotify:track:6b9I77bVLGkPfhgeQHDzhS,0.6679999999999999,0.397,119.987
Busta Rhymes Featuring P. Diddy & Pharrell,spotify:track:7nYUOwj0CkkGlIV3mZqAJJ,0.775,0.897,127.004
Hirax,spotify:track:3W6vdOo00jNVvPJhvteeRh,0.371,0.738,98.811
M. G. Sreekumar,spotify:track:0aZB01yTDvIb7XPOEtfton,0.742,0.753,109.998
Lonestar,spotify:track:0jSIovJtKxEXH6vI4oRx7I,0.505,0.8420000000000001,172.136
Brooks & Dunn,spotify:track:2BPiamp7M8ARGtxjNyTZWf,0.6759999999999999,0.753,96.993
Trace Adkins,spotify:track:13Oda4GsHXzRAfquxWkrzA,0.6609999999999999,0.959,116.284
Keyshia Cole,spotify:track:5T0LcVM6SwLX95hLedcseh,0.6809999999999999,0.6659999999999999,111.401
Cherish Featuring Sean Paul Of The YoungBloodZ,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,0.826,0.67,74.007
Shinedown,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.46,0.7959999999999999,100.011
Flo Rida Featuring will.i.am,spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh,0.83,0.746,125.992
Ludacris Featuring Shawnna,spotify:track:1dVmVlJ8mAIJf0UeWm5Edo,0.6970000000000001,0.8909999999999999,98.738
Iron Maiden,spotify:track:6D2YrcjFi1XgCI3ynbVr7E,0.406,0.975,91.826
Runemagick,spotify:track:30IxvumcYdsJsrM0fIxFtg,0.281,0.392,75.048
Lil Mama,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,0.619,0.87,188.772
John Tavener,spotify:track:1iUNUV6RiPrwKTKJjNQb5B,0.133,0.0312,75.058
Tenhi,spotify:track:5FdSTQRSNIVF3x44q93tjk,0.327,0.207,93.408
Justin Bieber,spotify:track:6eDApnV9Jdb1nYahOlbbUh,0.691,0.853,145.999
Shaggy Featuring Rayvon,spotify:track:7FDV5ELOJHCGLe52AnttEd,0.74,0.7659999999999999,170.53099999999995
Carrie Underwood,spotify:track:25ry9EyyRsp1dDctlAclin,0.38,0.596,134.44299999999998
Christina Aguilera,spotify:track:7A0apkTSTvMbSI7yplcmlh,0.8290000000000001,0.915,118.903
Clint Black,spotify:track:6NBaOUmCVpNAaqBDFiJkCn,0.507,0.411,102.806
Sugarland,spotify:track:1mJ05BN0So26a14iib85aI,0.7090000000000001,0.725,97.046
Halford,spotify:track:4yDyFKt0goGNnWJeKTu3Lg,0.42,0.941,149.049
Anuradha Paudwal,spotify:track:58t0hestQdlxOHdz85AUyI,0.627,0.466,109.944
Kenny Chesney,spotify:track:6BJOQ94yeGXYwuR6X9QO1N,0.655,0.807,120.781
Cheyenne Kimball,spotify:track:6Su4jst3IXkvneQb4OUiLE,0.573,0.934,118.773
Brooks & Dunn,spotify:track:1BMhbPsW66IXqksKC8jrCf,0.568,0.8290000000000001,155.041
Squarepusher,spotify:track:5bgbePi06Jpajb3CfgEhgJ,0.34700000000000003,0.14300000000000002,90.091
Taylor Swift,spotify:track:3GCL1PydwsLodcpv0Ll1ch,0.687,0.7829999999999999,129.964
Broadcast,spotify:track:3fSps53A2agi4sDU84AEmQ,0.599,0.7290000000000001,98.078
George Strait,spotify:track:1J02p0AlYptTfos2M3hLW6,0.462,0.5489999999999999,127.98
Mat Kearney,spotify:track:09b5vch8cDyMN8vYA2lEwk,0.6409999999999999,0.601,104.984
Tercer Cielo,spotify:track:4bNKEDKrvAiw6f4B1GMbpc,0.539,0.731,182.992
Anberlin,spotify:track:5sTVykpRs4eiZKn96bZogj,0.342,0.677,188.6
Jonell & Method Man,spotify:track:42ENIUbWw6VusXuB2VMhPx,0.679,0.732,90.634
Revolution Renaissance,spotify:track:0X3nTDHQzWVC8v7xjKfDdS,0.643,0.884,123.992
Esenia,spotify:track:6B0cjEbpROMDcDeRCrm9hb,0.207,0.777,136.855
Hank Mobley,spotify:track:4bQPKZ32HHu7K59y5mnOgh,0.5579999999999999,0.755,125.782
Babul Supriyo,spotify:track:2avgnzfTL4xo3r9SnBxG9p,0.58,0.551,170.00799999999995
Faith Hill,spotify:track:3H2PYvePtlKoErKnlP943M,0.677,0.8640000000000001,119.981
DragonForce,spotify:track:6nnacTL5on2aVsRhVDNUSo,0.113,0.951,200.024
Backstreet Boys,spotify:track:17lJlBTeJZEC5r4m8kqrE4,0.7090000000000001,0.555,106.0
Jonas Brothers,spotify:track:5MTQbjkMmE6WsDQ8JlyEVo,0.471,0.875,177.98
Tim McGraw,spotify:track:35bEmBJLZeCeNERYl6t4FU,0.599,0.733,147.305
Dingobats,spotify:track:21oXBCxpXmyK5h0lx8JEcv,0.387,0.507,145.626
Psyclon Nine,spotify:track:5tfVH7jQWJEdwUGO9rfRWv,0.589,0.851,108.002
JC Chasez Featuring Dirt McGirt,spotify:track:1mJkU57DxmxPrjd3l91HDD,0.872,0.838,98.011
David Banner Featuring Chris Brown,spotify:track:2IBF9lQ9lgVai8LkskI5L7,0.823,0.753,117.281
Jason Michael Carroll,spotify:track:0VeI4Zyirc6yuJ4P7fudjE,0.532,0.815,149.72799999999995
Sashamon,spotify:track:2ZUjks7eu5jmj2qnWLm8qm,0.887,0.528,144.118
Mims,spotify:track:2Z2JnZNB7lbUdKR5GynUlV,0.7709999999999999,0.693,97.163
George Strait,spotify:track:10Jl8nC5i4idX63nUk3mRj,0.561,0.956,158.621
Mariah Carey Featuring Joe & 98 Degrees,spotify:track:1RS3LStQYhju50eBdD9Uul,0.472,0.532,129.77700000000002
Jamie Foxx Featuring Twista,spotify:track:2F1H1Tm2qJmeiFcUi7vZiL,0.7929999999999999,0.618,119.984
Ashlee Simpson,spotify:track:1xus3kv8tqlzeOxVZzDd0f,0.462,0.738,77.96600000000002
Jazz Juice,spotify:track:1fhgkwVBCCABBWhqBf0YIJ,0.7190000000000001,0.85,120.02
Crypt Of Kerberos,spotify:track:1Fd0dlHs21hRbfZtBiGIK1,0.171,0.948,81.483
Carrie Underwood,spotify:track:7g8OpS827dAYU067lZaR0L,0.526,0.7809999999999999,142.06
Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,0.433,0.959,172.984
P$C Featuring T.I. & Lil Scrappy,spotify:track:5h21AlYy4mgHfQp9jUAUGi,0.73,0.483,168.049
The Black Dahlia Murder,spotify:track:0b01eiSseb2nvVa9izc2rJ,0.302,0.984,100.723
Linkin Park,spotify:track:3agtg0x11wPvLIWkYR39nZ,0.451,0.951,162.065
SHeDAISY,spotify:track:0oP29136UYddJ9DnGpKKQg,0.675,0.8370000000000001,112.53
Ricky Martin,spotify:track:1yKDl9K9lrbIFSpPBzEQtb,0.638,0.937,100.03
Josh Turner,spotify:track:1WzAeadSKJhqykZFbJNmQv,0.7440000000000001,0.637,100.511
Jagged Edge,spotify:track:3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,126.279
Georg Friedrich Haas,spotify:track:6vSXnHFYBwhkriLVx4Dhn4,0.157,0.0941,133.114
Synapscape,spotify:track:48UiA9vsN4blMIQ0Lx2Blv,0.165,0.5820000000000001,84.279
Jagged Edge With Nelly,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,0.596,0.6609999999999999,129.491
John Michael Montgomery,spotify:track:572R9OVMyWKBeg1hOMgSsW,0.6579999999999999,0.434,83.921
50 Cent,spotify:track:2D1hlMwWWXpkc3CZJ5U351,0.7,0.758,78.693
Rob Thomas,spotify:track:20117nklRrpujknMRpueYQ,0.633,0.8859999999999999,81.811
Kenny Chesney With The Wailers,spotify:track:3u0iJcNE8fHupAO2OOqGlC,0.705,0.693,137.741
Frankie Valli & The Four Seasons,spotify:track:1lXZFi0khsqj7cJMamc9Op,0.728,0.5920000000000001,104.407
Patrick Doyle,spotify:track:668l1jLhA5t4nYsSIvdPf1,0.389,0.539,129.877
David Guetta Featuring Kelly Rowland,spotify:track:77FULy278MulVvGWS8BfK7,0.674,0.862,129.965
Avantasia,spotify:track:6EABa3lfsdxgNuyPdVkOpA,0.473,0.968,91.14
Nicholas Hooper,spotify:track:2FnHMItLWhhPIxXeRC1lCe,0.28300000000000003,0.0575,63.853
CIV,spotify:track:4q7q3gmlXa2cJ35roZXROY,0.512,0.93,156.488
Common Featuring Pharrell,spotify:track:0GPVmKBQiwIp0RONkkbeDO,0.868,0.92,119.994
South Park Mexican,spotify:track:5AmtStkLbSlQVj19hrByja,0.642,0.705,157.08
Rodney Atkins,spotify:track:292hQrFkBjVmbHRqGVqBta,0.514,0.7979999999999999,145.995
Monty Python,spotify:track:4yEoBe0b9paEGQrUIGxBCb,0.691,0.528,120.776
Kylie Minogue,spotify:track:4YE1DTZEXsYoYzW7H5WLu3,0.645,0.578,137.013
Kalapács,spotify:track:1UojLKRWTN0ieuToUb1Isd,0.516,0.986,115.022
Carolina Liar,spotify:track:2h8iXIwEdEnQywhFC4q5e5,0.449,0.8640000000000001,105.121
Opera IX,spotify:track:129OlRQyvmeze6UpXAQI1e,0.0597,0.872,65.172
Relatively Clean Rivers,spotify:track:6l0QVHyjw1eECrnzit6cD5,0.519,0.721,153.233
Rihanna Featuring Jay-Z,spotify:track:49FYlytm3dAAraYgpoJZux,0.583,0.8290000000000001,174.028
Revolution Renaissance,spotify:track:7hRJ4O1nJWUvrnzqctFP3p,0.487,0.963,123.033
Eminem,spotify:track:561jH07mF1jHuk7KlaeF0s,0.637,0.6779999999999999,84.039
Chad Brock With Hank Williams Jr. & George Jones,spotify:track:5pinOKTQyPCPpgjIOKVFY3,0.669,0.5920000000000001,75.938
Cotton Jones,spotify:track:6m2OUSC736AxOVJ3W0FcEr,0.5660000000000001,0.716,92.982
Fantasia,spotify:track:4iuNZTcvT9diFySSzVsnVS,0.569,0.596,93.134
The Fad,spotify:track:3AIPPSb1RDk96adVLHyXp6,0.478,0.973,169.963
Every Time I Die,spotify:track:5Bfy6Wfj4G1GBYWlMfQ1by,0.26,0.974,95.123
Lil Wayne Featuring Static Major,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,0.8290000000000001,0.428,148.077
Apoptygma Berzerk,spotify:track:1k6CD7AKuLf1RE3Wv5Xwfj,0.5670000000000001,0.98,144.847
Cat Power,spotify:track:4i9FUNliymlNGvGsvTZU44,0.449,0.418,119.273
Richard Danielpour,spotify:track:7JUoPPBicWtmQGUXhub4ID,0.153,0.0458,90.586
Josh Gracin,spotify:track:1P0QYbg9KhGtv2OvvYgAWq,0.418,0.84,164.02
Ashbury Heights,spotify:track:0pG8glVKTVnS7dfxmMmpN7,0.555,0.755,110.023
3 Doors Down,spotify:track:30lK6CcrHYtmw7wLd3h41t,0.484,0.6709999999999999,96.118
Faith Evans,spotify:track:6gsmFgUiSTuinJlScwFODv,0.489,0.757,168.00400000000005
Bud Powell,spotify:track:7pKWTcPfT9mg2iAhobFHpS,0.552,0.171,102.4
The Offspring,spotify:track:3lfmqF0ULXRHlWxBeaHo3t,0.7040000000000001,0.809,131.952
Christina Aguilera,spotify:track:7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,188.899
Clay Walker,spotify:track:4wGKVFDAFaIkdmKqgKERuK,0.614,0.619,81.043
Rise Against,spotify:track:3asFGFY3uLjMDmML1p0tYm,0.339,0.931,112.548
Alestorm,spotify:track:6pKA3P1JERZutikZtZpoUo,0.476,0.967,110.057
The Game Featuring Lil Wayne,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,0.6729999999999999,0.7659999999999999,148.113
Malcolm Arnold,spotify:track:4nyb2Lm5jYBnenw8KVUZzr,0.105,0.0315,158.256
Sarah McLachlan,spotify:track:0vruudBLCE0inwsooo7V65,0.503,0.4920000000000001,74.967
AFI,spotify:track:3cDE9Yn4GrsxSrlMCLdmTT,0.5920000000000001,0.914,120.031
Redman Featuring DJ Kool,spotify:track:5BlLqiaTwttKiqzLhBrN1v,0.539,0.966,99.142
Brad Paisley,spotify:track:5xr4NKzmwqr0cvRMZr7cFz,0.643,0.8370000000000001,123.777
Cappella,spotify:track:36ezp3NMfqQGFcuYJYGEzT,0.716,0.736,144.993
LFO,spotify:track:3uD4aRM8QoEAAhwpOke7QU,0.6890000000000001,0.922,103.975
Lee Ann Womack,spotify:track:5rJRKtJzm7qacwYEjsKav6,0.562,0.292,128.701
Scooter,spotify:track:4zyNWOdTmi95SNl2comaql,0.522,0.918,141.995
Jay-Z Featuring Chrisette Michele,spotify:track:206QiQ5OnKTZE3cnuMYu3H,0.8059999999999999,0.6859999999999999,84.01100000000002
The Stooges,spotify:track:6Od3VagypWdUBrDnLMx8d0,0.168,0.596,145.90200000000004
Justin Timberlake,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,0.606,0.591,95.802
Chris Cagle,spotify:track:2I4wcoJP7bT7PceIag67rn,0.5760000000000001,0.8140000000000001,98.024
Dream Evil,spotify:track:07Vk1JPd5MgBJxdrMpnLNh,0.386,0.944,154.175
Oakenfold Featuring Shifty Shellshock,spotify:track:6A4Kuy7JL0Znab3Skgloiv,0.721,0.794,103.211
Mario,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.6559999999999999,0.578,94.514
Raheem DeVaughn,spotify:track:7vPtkrQdS0ZV0zX7qKHahN,0.635,0.518,124.044
Kenny Chesney,spotify:track:3ggmtswnS5czhEAGDsm6D8,0.654,0.901,138.879
Brooks & Dunn,spotify:track:2whdkf4NsAloiUJ9ISRVDM,0.589,0.953,119.967
Tracy Lawrence,spotify:track:73njvNJmgXA180vTPkA16C,0.524,0.797,159.859
Katy Perry,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,132.032
The Blood Brothers,spotify:track:4ZDgRXaafbD7MTx1iep94S,0.536,0.7,135.192
Jonas Brothers,spotify:track:7qaicljodAhcFLwo1iOV69,0.472,0.892,149.157
Enya,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,82.803
Twila Paris,spotify:track:6hIvdA5X0grCFU7Z9sCRG6,0.412,0.446,134.55700000000002
The Horrors,spotify:track:4mpUmbJfckRnASbKMamJSR,0.36,0.924,139.905
Jagged Edge,spotify:track:0rJBJ4K6uNeDg1rGVyi0Tp,0.634,0.653,116.156
Kelly Clarkson,spotify:track:3f3omU8n47Mqyab5nCaGyT,0.583,0.584,140.039
Baby Bash Featuring Sean Kingston,spotify:track:371GoHoueVN53jY8MoWufq,0.738,0.755,93.047
P!nk,spotify:track:1BfRdnfPYrni7zj4ANodBX,0.621,0.8490000000000001,98.523
The American Dollar,spotify:track:21l6t1x0FcF9CzZMvRcIhx,0.117,0.0495,69.638
And One,spotify:track:03hqY0WW5PGHjsgxXBAuww,0.635,0.752,128.018
Rob Thomas,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,0.333,0.61,83.62200000000001
Goldmund,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,0.217,0.00572,85.279
Sugarland,spotify:track:3C3oknuBLo3jxhmRk67glu,0.613,0.857,102.261
Dream Evil,spotify:track:0eiC6sT7dUO81PRXK0DR8s,0.337,0.99,81.108
Mysore Nagaraj,spotify:track:2QKTLvSsHwgLMqszC3z3iw,0.393,0.369,181.883
Tammy Cochran,spotify:track:74h3Wdt3mkmA9GX3qqkkbH,0.691,0.366,88.78200000000002
Piebald,spotify:track:54iFiXjzfBObEY1WUOy52d,0.371,0.965,165.929
The Fray,spotify:track:6sSDEFMeyf16WRDLRCXwTc,0.413,0.836,140.515
JAY-Z,spotify:track:0vzb8Ii9B2fP9c0POFGPOZ,0.509,0.952,83.068
SDIB,spotify:track:1dIFK7mcbKMEn2Z28CsMXu,0.8109999999999999,0.456,123.984
Metal Boys,spotify:track:1stxv0O836x8fBhKnYJneI,0.647,0.659,130.359
Demi Lovato & Joe Jonas,spotify:track:5pomCBdsTZSDCFHH8BAUQe,0.421,0.821,91.245
Frankie Valli & The Four Seasons,spotify:track:0QIzzr7JXaE4ENWiMV7eVs,0.528,0.499,99.018
Ernst Bacon,spotify:track:57iTOIuB2fkON8fP08ZCKA,0.39,0.0674,86.059
Dizzy Gillespie,spotify:track:3ByOzf7SOGLh1VVbsiXMsE,0.5670000000000001,0.214,137.01
Job Kurian,spotify:track:1KoVdUNBYZkjSQves13B4C,0.32299999999999995,0.333,170.07299999999995
R. Kelly,spotify:track:7cFQFr1VpkSp3BTIn7X719,0.737,0.258,61.028
Seven Dub,spotify:track:4XcVrxlifVIm0glCZW5mrE,0.745,0.598,131.977
Destiny's Child,spotify:track:3iZizHVmWHdaJbvcU65S6x,0.76,0.718,104.42
Heartsrevolution,spotify:track:3KaE0SOeu9rvhXRiNyHfsH,0.6990000000000001,0.919,112.025
Daughtry,spotify:track:2tVCFmn2zKg2wGXS1TCIIA,0.483,0.907,130.984
Keith Urban,spotify:track:61hmCqoIlTJjcVMMLhcH5n,0.579,0.385,103.779
Willie Clayton,spotify:track:7KTU2hoSHzvCc6ltsTfPY6,0.6779999999999999,0.643,114.943
Nickelback,spotify:track:4i2WUspbfNZCnhkypoFKrM,0.51,0.818,156.05
Thievery Corporation,spotify:track:20F3FcES8KU4kffMCkFgNN,0.6,0.4320000000000001,71.97399999999998
Lou Harrison,spotify:track:15H3yecsiyp22Tq2hKjeJj,0.17,0.0672,103.401
Gym Class Heroes,spotify:track:6miqdoICzUXCL5UHCuucjK,0.7609999999999999,0.69,114.987
Plain White T's,spotify:track:4RCWB3V8V0dignt99LZ8vH,0.657,0.29100000000000004,103.973
Dolla Featuring T-Pain & Tay Dizm,spotify:track:6HBHc95Ry9rw8L4zrAI1JF,0.8390000000000001,0.508,82.027
Nicholas Hooper,spotify:track:4E6aFvCuVykwekXRK2m2pg,0.229,0.0476,85.037
Dir En Grey,spotify:track:4m2bk3l0Ah6UEEoIa7XCeZ,0.5,0.892,118.92
Trulz & Robin,spotify:track:2RGzh7cgRRBdTIti8b4ODH,0.8140000000000001,0.696,122.026
Good Charlotte,spotify:track:3UyL1yzD5B1nIaFJRs4W8r,0.424,0.937,137.861
Talib Kweli,spotify:track:1LM6EReMkAxuDXDF26ekl2,0.662,0.928,90.509
Beastie Boys Featuring Nas,spotify:track:22hR7aDYKZrPKH18YLlyaV,0.627,0.872,93.728
Pee Wee Russell,spotify:track:0Wm7OK3IJalak5ReFiTQ8X,0.5329999999999999,0.728,102.026
Ikara Colt,spotify:track:5mFdPN72XGqmto8hRNfHQ0,0.101,0.939,178.614
The Black Dahlia Murder,spotify:track:5sFfSPYg2oypNTLW3qfWL6,0.441,0.98,107.965
Bob Sinclar,spotify:track:1c0zagykmGPDYuxJeDqZhJ,0.738,0.932,126.994
Brad Paisley,spotify:track:20dc1jFEG3azMMyvpHj8La,0.616,0.758,141.495
Ryan's Hope,spotify:track:1r88YcBahNIifVvaUJ443l,0.412,0.934,139.79
Turisas,spotify:track:5y6Yiopz61lDYZg2DdZ42P,0.179,0.84,85.025
"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",spotify:track:24ubPZy7FsV76XMzrjh6TN,0.887,0.759,104.471
Jan Jelinek,spotify:track:6aorRgAdE6XinEMHvgqlC1,0.8590000000000001,0.315,120.518
Monica,spotify:track:0rHehT9M8peRzeV1O1FeOk,0.758,0.7390000000000001,108.995
Mudvayne,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,0.546,0.971,100.078
Despised Icon,spotify:track:6D6wXQdRpFXhGPnt2b1dmq,0.381,0.964,144.017
Rascal Flatts,spotify:track:7aNsPkxjfpxr6LM2Mg5sQr,0.6729999999999999,0.812,95.024
Phanatik,spotify:track:1WPacZsM1WIIsKzGJFkMm8,0.5670000000000001,0.85,92.804
Cage The Elephant,spotify:track:3Pzh926pXggbMe2ZpXyMV7,0.634,0.8490000000000001,156.004
112,spotify:track:2SLZ2rX5773RS16mcqBxG7,0.677,0.52,203.862
Brian Tyler,spotify:track:1KFg8BWCMwBRmDbEUdorty,0.647,0.6659999999999999,99.986
Tarun Bhattacharya,spotify:track:2R5OmNmp06V7pwRdVZinLL,0.429,0.532,137.65
Nu Flavor,spotify:track:4alLyN9my0O1SD9y097cPl,0.7090000000000001,0.469,113.986
Colbie Caillat,spotify:track:4BveoHoGwzJHuWn7TRtRrx,0.573,0.452,125.991
NanowaR of Steel,spotify:track:7etIJD44INllBCR7bSMLDM,0.3670000000000001,0.8540000000000001,99.674
Pulley,spotify:track:47KmInwpMph2WLIrb6FjGz,0.506,0.953,97.016
Ólafur Arnalds,spotify:track:1tlJp4XADa7tYkPmgX894R,0.482,0.149,146.472
Liam Lynch,spotify:track:4NHywppSq0JNtm7iDpTjs0,0.735,0.715,90.407
Reba McEntire,spotify:track:4m3VFxVwSPk8VGoA9qcLRC,0.544,0.16899999999999998,98.649
Flying Lotus,spotify:track:6OHWgUuDDedHRVhcg8vlaf,0.603,0.606,93.06
The Killers,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.35600000000000004,0.924,148.017
The Offspring,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,0.55,0.917,126.115
Oumou Dioubate,spotify:track:2La1MzvdLXB5cWRSPY0pGb,0.7879999999999999,0.757,99.97
Dru Hill,spotify:track:6gTQ91lrQ2QIZ7IwPv4Go8,0.369,0.677,124.086
Warcry,spotify:track:4MK3Bu4feaWMe6GzqxxmDK,0.377,0.935,156.028
Richard Swift,spotify:track:0E9qk7eTgy4JIk3JQgeWWz,0.418,0.5489999999999999,113.62
Alicia Keys,spotify:track:6LGwYMXXgURfaequXipzHx,0.263,0.6629999999999999,167.271
DeVotchKa,spotify:track:5ehtsWOeNiU9HzknmMD2lY,0.52,0.8390000000000001,135.145
Fabolous Featuring Tamia Or Ashanti,spotify:track:0JC3ynTNoZaWjZHXzeapYy,0.677,0.531,91.104
Britney Spears,spotify:track:7jk7gqyEonmVVYahZN5zhW,0.7909999999999999,0.733,114.98
Reba McEntire,spotify:track:21gIIm2pGR0VK36gLVvY26,0.56,0.614,187.954
